,taken_at,pk,id,device_timestamp,media_type,code,client_cache_key,filter_type,is_unified_video,should_request_ads,commerciality_status,is_paid_partnership,is_visual_reply_commenter_notice_enabled,clips_tab_pinned_user_ids,has_delayed_metadata,comment_likes_enabled,comment_threading_enabled,max_num_visible_preview_comments,has_more_comments,preview_comments,comment_count,can_view_more_preview_comments,hide_view_all_comment_entrypoint,inline_composer_display_condition,carousel_media_count,carousel_media,carousel_media_ids,can_see_insights_as_brand,user,can_viewer_reshare,like_count,has_liked,top_likers,is_comments_gif_composer_enabled,photo_of_you,is_organic_product_tagging_eligible,caption,caption_is_edited,highlight_post_metadata,coauthor_producers,coauthor_producer_can_see_organic_insights,group,is_groups_post_pending_admin_approval,invited_coauthor_producers,guide_metadata,comment_inform_treatment,sharing_friction_info,original_media_has_visual_reply_media,like_and_view_counts_disabled,can_viewer_save,is_in_profile_grid,profile_grid_control_enabled,attribution,organic_tracking_token,has_shared_to_fb,product_type,show_shop_entrypoint,deleted_reason,integrity_review_decision,commerce_integrity_review_decision,music_metadata,is_artist_pick,ig_media_sharing_disabled,image_versions2,original_width,original_height,usertags,is_dash_eligible,video_dash_manifest,video_codec,number_of_qualities,video_versions,has_audio,video_duration,play_count,clips_metadata,media_cropping_info,video_subtitles_confidence,video_subtitles_uri,next_max_id,location,lat,lng,facepile_top_likers,nearly_complete_copyright_match,thumbnails,igtv_exists_in_viewer_series,is_post_live,title,mashup_info,view_count
0,1680894108,3075885158490674109,3075885158490674109_9456013,1680894108,8,CqvvUFBu5O9,MzA3NTg4NTE1ODQ5MDY3NDEwOQ==.2,0,False,False,not_commercial,False,False,[],False,True,False,2,True,[],17,False,False,impression_trigger,4.0,"[{'id': '3075884847137656015_9456013', 'media_type': 1, 'product_type': 'carousel_item', 'image_versions2': {'candidates': [{'width': 640, 'height': 800, 'url': 'https://scontent-ord5-1.cdninstagram.com/v/t51.2885-15/339698886_233355852537426_7075368190712056850_n.jpg?stp=dst-jpg_e35_p640x640_sh0.08&_nc_ht=scontent-ord5-1.cdninstagram.com&_nc_cat=106&_nc_ohc=S1e-8IaaYqQAX96oJDb&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MzA3NTg4NDg0NzEzNzY1NjAxNQ%3D%3D.2-ccb7-5&oh=00_AfC34m3Bmqiure2EpbiarT_Non9PPsiSdItpr6Wax9_AOw&oe=6436707B&_nc_sid=6136e7', 'scans_profile': 'e35', 'estimated_scans_sizes': [9413, 18827, 28241, 37654, 47068, 52669, 67023, 76175, 84723]}, {'width': 240, 'height': 300, 'url': 'https://scontent-ord5-1.cdninstagram.com/v/t51.2885-15/339698886_233355852537426_7075368190712056850_n.jpg?stp=dst-jpg_e35_p240x240&_nc_ht=scontent-ord5-1.cdninstagram.com&_nc_cat=106&_nc_ohc=S1e-8IaaYqQAX96oJDb&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MzA3NTg4NDg0NzEzNzY1NjAxNQ%3D%3D.2-ccb7-5&oh=00_AfDC6ca7rYjai8nlaLHiYLPoZQpM5W1h7QXBlf2-YTyUFA&oe=6436707B&_nc_sid=6136e7', 'scans_profile': 'e35', 'estimated_scans_sizes': [1801, 3602, 5403, 7204, 9006, 10842, 312905, 16211, 16211]}]}, 'original_width': 1080, 'original_height': 1350, 'pk': 3075884847137656015, 'carousel_parent_id': '3075885158490674109_9456013', 'commerciality_status': 'not_commercial', 'sharing_friction_info': {'should_have_sharing_friction': False, 'bloks_app_url': None, 'sharing_friction_payload': None}}, {'id': '3075884897109421045_9456013', 'media_type': 1, 'product_type': 'carousel_item', 'image_versions2': {'candidates': [{'width': 640, 'height': 800, 'url': 'https://scontent-ord5-2.cdninstagram.com/v/t51.2885-15/340043272_970357160787218_618807999146375668_n.jpg?stp=dst-jpg_e35_p640x640_sh0.08&_nc_ht=scontent-ord5-2.cdninstagram.com&_nc_cat=102&_nc_ohc=D1wLJ-RudwoAX_UlKbS&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MzA3NTg4NDg5NzEwOTQyMTA0NQ%3D%3D.2-ccb7-5&oh=00_AfA8Iq1Em2T0cyzcOgCh870FSHlYnc7uSr7v2sNGwJLLmg&oe=6436E745&_nc_sid=6136e7', 'scans_profile': 'e35', 'estimated_scans_sizes': [6883, 13767, 20651, 27534, 34418, 38514, 49011, 55703, 61953]}, {'width': 240, 'height': 300, 'url': 'https://scontent-ord5-2.cdninstagram.com/v/t51.2885-15/340043272_970357160787218_618807999146375668_n.jpg?stp=dst-jpg_e35_p240x240&_nc_ht=scontent-ord5-2.cdninstagram.com&_nc_cat=102&_nc_ohc=D1wLJ-RudwoAX_UlKbS&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MzA3NTg4NDg5NzEwOTQyMTA0NQ%3D%3D.2-ccb7-5&oh=00_AfASR3Zzxtg7Pw4O4hXmTlB2TKLpbBV6QOp6SXj46ckjqA&oe=6436E745&_nc_sid=6136e7', 'scans_profile': 'e35', 'estimated_scans_sizes': [1580, 3161, 4742, 6323, 7903, 9515, 274613, 14227, 14227]}]}, 'original_width': 1080, 'original_height': 1350, 'pk': 3075884897109421045, 'carousel_parent_id': '3075885158490674109_9456013', 'commerciality_status': 'not_commercial', 'sharing_friction_info': {'should_have_sharing_friction': False, 'bloks_app_url': None, 'sharing_friction_payload': None}}, {'id': '3075885028398809112_9456013', 'media_type': 1, 'product_type': 'carousel_item', 'image_versions2': {'candidates': [{'width': 640, 'height': 800, 'url': 'https://scontent-ord5-2.cdninstagram.com/v/t51.2885-15/339698887_1140291203304220_43561448307223031_n.jpg?stp=dst-jpg_e35_p640x640_sh0.08&_nc_ht=scontent-ord5-2.cdninstagram.com&_nc_cat=104&_nc_ohc=5LaHweCh_aMAX9roX-M&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MzA3NTg4NTAyODM5ODgwOTExMg%3D%3D.2-ccb7-5&oh=00_AfAEiLSiH7OkZluoJlNooX6DOcK17r-79zItQCAoUOB5Xw&oe=64369511&_nc_sid=6136e7', 'scans_profile': 'e35', 'estimated_scans_sizes': [7474, 14948, 22422, 29896, 37370, 41816, 53213, 60479, 67266]}, {'width': 240, 'height': 300, 'url': 'https://scontent-ord5-2.cdninstagram.com/v/t51.2885-15/339698887_1140291203304220_43561448307223031_n.jpg?stp=dst-jpg_e35_p240x240&_nc_ht=scontent-ord5-2.cdninstagram.com&_nc_cat=104&_nc_ohc=5LaHweCh_aMAX9roX-M&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MzA3NTg4NTAyODM5ODgwOTExMg%3D%3D.2-ccb7-5&oh=00_AfCRyZ4bj4PBrWL8xzVFaPzcGgxchb-mgnVt5CWqw5EvDw&oe=64369511&_nc_sid=6136e7', 'scans_profile': 'e35', 'estimated_scans_sizes': [1635, 3271, 4907, 6543, 8179, 9848, 284199, 14723, 14723]}]}, 'original_width': 1080, 'original_height': 1350, 'pk': 3075885028398809112, 'carousel_parent_id': '3075885158490674109_9456013', 'commerciality_status': 'not_commercial', 'sharing_friction_info': {'should_have_sharing_friction': False, 'bloks_app_url': None, 'sharing_friction_payload': None}}, {'id': '3075885122217033118_9456013', 'media_type': 1, 'product_type': 'carousel_item', 'image_versions2': {'candidates': [{'width': 640, 'height': 800, 'url': 'https://scontent-ord5-1.cdninstagram.com/v/t51.2885-15/339701148_1178408456170002_413242582475061132_n.jpg?stp=dst-jpg_e35_p640x640_sh0.08&_nc_ht=scontent-ord5-1.cdninstagram.com&_nc_cat=106&_nc_ohc=4CFy5hXn5toAX8ve3dZ&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MzA3NTg4NTEyMjIxNzAzMzExOA%3D%3D.2-ccb7-5&oh=00_AfB0I8pd_mEC0CTWYGH5SrlsL6agnOFvq5W8oQF48BuN9Q&oe=6436F3E3&_nc_sid=6136e7', 'scans_profile': 'e35', 'estimated_scans_sizes': [6512, 13024, 19536, 26048, 32560, 36435, 46365, 52696, 58609]}, {'width': 240, 'height': 300, 'url': 'https://scontent-ord5-1.cdninstagram.com/v/t51.2885-15/339701148_1178408456170002_413242582475061132_n.jpg?stp=dst-jpg_e35_p240x240&_nc_ht=scontent-ord5-1.cdninstagram.com&_nc_cat=106&_nc_ohc=4CFy5hXn5toAX8ve3dZ&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MzA3NTg4NTEyMjIxNzAzMzExOA%3D%3D.2-ccb7-5&oh=00_AfBCZ89NX-mrl4zJPqeNiWhJmJaZnNlJwLwCmUAwVtssUg&oe=6436F3E3&_nc_sid=6136e7', 'scans_profile': 'e35', 'estimated_scans_sizes': [1544, 3089, 4633, 6178, 7722, 9298, 268331, 13901, 13901]}]}, 'original_width': 1080, 'original_height': 1350, 'pk': 3075885122217033118, 'carousel_parent_id': '3075885158490674109_9456013', 'commerciality_status': 'not_commercial', 'sharing_friction_info': {'should_have_sharing_friction': False, 'bloks_app_url': None, 'sharing_friction_payload': None}}]","[3075884847137656015, 3075884897109421045, 3075885028398809112, 3075885122217033118]",False,"{'has_anonymous_profile_picture': False, 'fan_club_info': {'fan_club_id': None, 'fan_club_name': None, 'is_fan_club_referral_eligible': None, 'fan_consideration_page_revamp_eligiblity': None, 'is_fan_club_gifting_eligible': None, 'subscriber_count': None}, 'fbid_v2': '17841401440390147', 'transparency_product_enabled': False, 'is_favorite': False, 'is_unpublished': False, 'pk': 9456013, 'pk_id': '9456013', 'strong_id__': '9456013', 'username': 'gap', 'full_name': 'Gap', 'is_private': False, 'is_verified': True, 'profile_pic_id': '2935856140945925287_9456013', 'profile_pic_url': 'https://scontent-ord5-2.cdninstagram.com/v/t51.2885-19/308800877_616761249938641_2793808152250606710_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-ord5-2.cdninstagram.com&_nc_cat=1&_nc_ohc=c79Sc-6Y_PEAX-NT40M&edm=ABmJApABAAAA&ccb=7-5&oh=00_AfDv-wUO5ep-na1Dyc6CKJVKDnL_K7JyQcxB78ISqaBxhw&oe=6437AD23&_nc_sid=6136e7', 'account_badges': [], 'third_party_downloads_enabled': 0, 'latest_reel_media': 1681006208}",True,953,False,[],True,False,False,"{'pk': '17961471188390373', 'user_id': 9456013, 'text': 'The perfect spring break short doesn’t exi—', 'type': 1, 'created_at': 1680894109, 'created_at_utc': 1680894109, 'content_type': 'comment', 'status': 'Active', 'bit_flags': 0, 'did_report_as_spam': False, 'share_enabled': False, 'user': {'pk': 9456013, 'pk_id': '9456013', 'username': 'gap', 'full_name': 'Gap', 'is_private': False, 'is_verified': True, 'profile_pic_id': '2935856140945925287_9456013', 'profile_pic_url': 'https://scontent-ord5-2.cdninstagram.com/v/t51.2885-19/308800877_616761249938641_2793808152250606710_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-ord5-2.cdninstagram.com&_nc_cat=1&_nc_ohc=c79Sc-6Y_PEAX-NT40M&edm=ABmJApABAAAA&ccb=7-5&oh=00_AfDv-wUO5ep-na1Dyc6CKJVKDnL_K7JyQcxB78ISqaBxhw&oe=6437AD23&_nc_sid=6136e7', 'fbid_v2': '17841401440390147'}, 'is_covered': False, 'is_ranked_comment': False, 'media_id': 3075885158490674109, 'private_reply_status': 0}",False,,,,,,,,"{'should_have_inform_treatment': False, 'text': '', 'url': None, 'action_type': None}","{'should_have_sharing_friction': False, 'bloks_app_url': None, 'sharing_friction_payload': None}",False,False,True,False,False,,eyJ2ZXJzaW9uIjo1LCJwYXlsb2FkIjp7ImlzX2FuYWx5dGljc190cmFja2VkIjp0cnVlLCJ1dWlkIjoiMDI3ZTUzYmQ0MzljNDg1MzllNTVjMGFhYjE5Nzg1YTUzMDc1ODg1MTU4NDkwNjc0MTA5Iiwic2VydmVyX3Rva2VuIjoiMTY4MTAxMzc2NTAzOHwzMDc1ODg1MTU4NDkwNjc0MTA5fDQ4OTAwNTQ3fGRiZmJlZDgzMmNjYjUxZDhiNmFjZTA2NDllZGUyZDM1NzNlYmM2N2E2ZTFjNWNjMWE0N2RlYWVmNDRhNWIwZmMifSwic2lnbmF0dXJlIjoiIn0=,0,carousel_container,False,0,pending,,"{'music_canonical_id': '0', 'audio_type': None, 'music_info': None, 'original_sound_info': None, 'pinned_media_ids': None}",False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1680811442,3075191724694791456,3075191724694791456_9456013,1680811376735515,8,CqtRpSep2Ug,MzA3NTE5MTcyNDY5NDc5MTQ1Ng==.2,0,False,False,not_commercial,False,False,[],False,True,False,2,True,[],17,False,False,impression_trigger,4.0,"[{'id': '3075191720852620705_9456013', 'media_type': 1, 'product_type': 'carousel_item', 'image_versions2': {'candidates': [{'width': 640, 'height': 800, 'url': 'https://scontent-ord5-2.cdninstagram.com/v/t51.2885-15/339843003_225071146768683_7776179967125110911_n.jpg?stp=dst-jpg_e35_p640x640_sh0.08&_nc_ht=scontent-ord5-2.cdninstagram.com&_nc_cat=103&_nc_ohc=QgVP5icRrZ8AX-2o2ZU&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MzA3NTE5MTcyMDg1MjYyMDcwNQ%3D%3D.2-ccb7-5&oh=00_AfDm2E4m8y4Cmqkoh4zY9ywHfsHVsc8NuyCknxRwOF1MeQ&oe=64374248&_nc_sid=6136e7', 'scans_profile': 'e35', 'estimated_scans_sizes': [15160, 30321, 45482, 60642, 75803, 84823, 107941, 122680, 136446]}, {'width': 240, 'height': 300, 'url': 'https://scontent-ord5-2.cdninstagram.com/v/t51.2885-15/339843003_225071146768683_7776179967125110911_n.jpg?stp=dst-jpg_e35_p240x240&_nc_ht=scontent-ord5-2.cdninstagram.com&_nc_cat=103&_nc_ohc=QgVP5icRrZ8AX-2o2ZU&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MzA3NTE5MTcyMDg1MjYyMDcwNQ%3D%3D.2-ccb7-5&oh=00_AfCBt3CRLt7IX_VoRhLc_ymo46oeM0hkfNYfDBU_KaoMKg&oe=64374248&_nc_sid=6136e7', 'scans_profile': 'e35', 'estimated_scans_sizes': [2160, 4320, 6480, 8640, 10800, 13002, 375237, 19440, 19440]}]}, 'original_width': 1440, 'original_height': 1800, 'pk': 3075191720852620705, 'carousel_parent_id': '3075191724694791456_9456013', 'commerciality_status': 'not_commercial', 'sharing_friction_info': {'should_have_sharing_friction': False, 'bloks_app_url': None, 'sharing_friction_payload': None}}, {'id': '3075191720852809148_9456013', 'media_type': 1, 'product_type': 'carousel_item', 'image_versions2': {'candidates': [{'width': 640, 'height': 800, 'url': 'https://scontent-ord5-2.cdninstagram.com/v/t51.2885-15/339533870_785665583140444_4878789794787070966_n.jpg?stp=dst-jpg_e35_p640x640_sh0.08&_nc_ht=scontent-ord5-2.cdninstagram.com&_nc_cat=104&_nc_ohc=KAPVF6Rym-IAX_ebhxC&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MzA3NTE5MTcyMDg1MjgwOTE0OA%3D%3D.2-ccb7-5&oh=00_AfDp63n-eUmp0OpsfQIhIWdiP8oQRiKt-W-B3-yj3PHtRA&oe=6436EA16&_nc_sid=6136e7', 'scans_profile': 'e35', 'estimated_scans_sizes': [9333, 18666, 27999, 37332, 46666, 52219, 66451, 75525, 83999]}, {'width': 240, 'height': 300, 'url': 'https://scontent-ord5-2.cdninstagram.com/v/t51.2885-15/339533870_785665583140444_4878789794787070966_n.jpg?stp=dst-jpg_e35_p240x240&_nc_ht=scontent-ord5-2.cdninstagram.com&_nc_cat=104&_nc_ohc=KAPVF6Rym-IAX_ebhxC&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MzA3NTE5MTcyMDg1MjgwOTE0OA%3D%3D.2-ccb7-5&oh=00_AfAA51Ah3FOjYOk6HQQvsCoAOkCfOAaQ4DcFjKme7Utv9Q&oe=6436EA16&_nc_sid=6136e7', 'scans_profile': 'e35', 'estimated_scans_sizes': [1764, 3528, 5293, 7057, 8821, 10621, 306507, 15879, 15879]}]}, 'original_width': 1440, 'original_height': 1800, 'pk': 3075191720852809148, 'carousel_parent_id': '3075191724694791456_9456013', 'commerciality_status': 'not_commercial', 'sharing_friction_info': {'should_have_sharing_friction': False, 'bloks_app_url': None, 'sharing_friction_payload': None}}, {'id': '3075191720919790991_9456013', 'media_type': 1, 'product_type': 'carousel_item', 'image_versions2': {'candidates': [{'width': 640, 'height': 800, 'url': 'https://scontent-ord5-1.cdninstagram.com/v/t51.2885-15/340017475_742410397370214_6187576393892046396_n.jpg?stp=dst-jpg_e35_p640x640_sh0.08&_nc_ht=scontent-ord5-1.cdninstagram.com&_nc_cat=106&_nc_ohc=L5mblPI5vxAAX8NN-US&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MzA3NTE5MTcyMDkxOTc5MDk5MQ%3D%3D.2-ccb7-5&oh=00_AfDl-lC3zbBz03aMoCu0TbumAppeTvY-dxj4ewDUUqcxRA&oe=64381ABD&_nc_sid=6136e7', 'scans_profile': 'e35', 'estimated_scans_sizes': [9660, 19320, 28980, 38640, 48300, 54048, 68778, 78170, 86941]}, {'width': 240, 'height': 300, 'url': 'https://scontent-ord5-1.cdninstagram.com/v/t51.2885-15/340017475_742410397370214_6187576393892046396_n.jpg?stp=dst-jpg_e35_p240x240&_nc_ht=scontent-ord5-1.cdninstagram.com&_nc_cat=106&_nc_ohc=L5mblPI5vxAAX8NN-US&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MzA3NTE5MTcyMDkxOTc5MDk5MQ%3D%3D.2-ccb7-5&oh=00_AfDIdoicEAHtyoPpnBd-e01gGj08hjcz9ax7IxGCDMj9BA&oe=64381ABD&_nc_sid=6136e7', 'scans_profile': 'e35', 'estimated_scans_sizes': [1789, 3579, 5369, 7159, 8949, 10774, 310940, 16109, 16109]}]}, 'original_width': 1440, 'original_height': 1800, 'pk': 3075191720919790991, 'carousel_parent_id': '3075191724694791456_9456013', 'commerciality_status': 'not_commercial', 'sharing_friction_info': {'should_have_sharing_friction': False, 'bloks_app_url': None, 'sharing_friction_payload': None}}, {'id': '3075191720852715152_9456013', 'media_type': 1, 'product_type': 'carousel_item', 'image_versions2': {'candidates': [{'width': 640, 'height': 800, 'url': 'https://scontent-ord5-2.cdninstagram.com/v/t51.2885-15/340182547_941940703887473_7760246627689047331_n.jpg?stp=dst-jpg_e35_p640x640_sh0.08&_nc_ht=scontent-ord5-2.cdninstagram.com&_nc_cat=105&_nc_ohc=XKhKJHXizZ0AX8joLaa&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MzA3NTE5MTcyMDg1MjcxNTE1Mg%3D%3D.2-ccb7-5&oh=00_AfDpQlDIyBSKWRalVxzGMXw4MoX1XSFSub-3vXcRC-p6Iw&oe=6437C467&_nc_sid=6136e7', 'scans_profile': 'e35', 'estimated_scans_sizes': [13479, 26958, 40437, 53916, 67396, 75416, 95969, 109074, 121313]}, {'width': 240, 'height': 300, 'url': 'https://scontent-ord5-2.cdninstagram.com/v/t51.2885-15/340182547_941940703887473_7760246627689047331_n.jpg?stp=dst-jpg_e35_p240x240&_nc_ht=scontent-ord5-2.cdninstagram.com&_nc_cat=105&_nc_ohc=XKhKJHXizZ0AX8joLaa&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MzA3NTE5MTcyMDg1MjcxNTE1Mg%3D%3D.2-ccb7-5&oh=00_AfBJRMsBcFuOoCwrxJf_lw1gWZIk8gbRd-gTIV8rWPyAjw&oe=6437C467&_nc_sid=6136e7', 'scans_profile': 'e35', 'estimated_scans_sizes': [2056, 4113, 6170, 8226, 10283, 12380, 357285, 18510, 18510]}]}, 'original_width': 1440, 'original_height': 1800, 'pk': 3075191720852715152, 'carousel_parent_id': '3075191724694791456_9456013', 'commerciality_status': 'not_commercial', 'sharing_friction_info': {'should_have_sharing_friction': False, 'bloks_app_url': None, 'sharing_friction_payload': None}}]","[3075191720852620705, 3075191720852809148, 3075191720919790991, 3075191720852715152]",False,"{'has_anonymous_profile_picture': False, 'fan_club_info': {'fan_club_id': None, 'fan_club_name': None, 'is_fan_club_referral_eligible': None, 'fan_consideration_page_revamp_eligiblity': None, 'is_fan_club_gifting_eligible': None, 'subscriber_count': None}, 'fbid_v2': '17841401440390147', 'transparency_product_enabled': False, 'is_favorite': False, 'is_unpublished': False, 'pk': 9456013, 'pk_id': '9456013', 'strong_id__': '9456013', 'username': 'gap', 'full_name': 'Gap', 'is_private': False, 'is_verified': True, 'profile_pic_id': '2935856140945925287_9456013', 'profile_pic_url': 'https://scontent-ord5-2.cdninstagram.com/v/t51.2885-19/308800877_616761249938641_2793808152250606710_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-ord5-2.cdninstagram.com&_nc_cat=1&_nc_ohc=c79Sc-6Y_PEAX-NT40M&edm=ABmJApABAAAA&ccb=7-5&oh=00_AfDv-wUO5ep-na1Dyc6CKJVKDnL_K7JyQcxB78ISqaBxhw&oe=6437AD23&_nc_sid=6136e7', 'account_badges': [], 'third_party_downloads_enabled': 0, 'latest_reel_media': 1681006208}",True,1212,False,[],True,False,False,"{'pk': '18205312387242956', 'user_id': 9456013, 'text': 'We’ve imprinted 😍', 'type': 1, 'created_at': 1680811449, 'created_at_utc': 1680811449, 'content_type': 'comment', 'status': 'Active', 'bit_flags': 0, 'did_report_as_spam': False, 'share_enabled': False, 'user': {'pk': 9456013, 'pk_id': '9456013', 'username': 'gap', 'full_name': 'Gap', 'is_private': False, 'is_verified': True, 'profile_pic_id': '2935856140945925287_9456013', 'profile_pic_url': 'https://scontent-ord5-2.cdninstagram.com/v/t51.2885-19/308800877_616761249938641_2793808152250606710_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-ord5-2.cdninstagram.com&_nc_cat=1&_nc_ohc=c79Sc-6Y_PEAX-NT40M&edm=ABmJApABAAAA&ccb=7-5&oh=00_AfDv-wUO5ep-na1Dyc6CKJVKDnL_K7JyQcxB78ISqaBxhw&oe=6437AD23&_nc_sid=6136e7', 'fbid_v2': '17841401440390147'}, 'is_covered': False, 'is_ranked_comment': False, 'media_id': 3075191724694791456, 'private_reply_status': 0}",False,,,,,,,,"{'should_have_inform_treatment': False, 'text': '', 'url': None, 'action_type': None}","{'should_have_sharing_friction': False, 'bloks_app_url': None, 'sharing_friction_payload': None}",False,False,True,False,False,,eyJ2ZXJzaW9uIjo1LCJwYXlsb2FkIjp7ImlzX2FuYWx5dGljc190cmFja2VkIjp0cnVlLCJ1dWlkIjoiMDI3ZTUzYmQ0MzljNDg1MzllNTVjMGFhYjE5Nzg1YTUzMDc1MTkxNzI0Njk0NzkxNDU2Iiwic2VydmVyX3Rva2VuIjoiMTY4MTAxMzc2NTAzOHwzMDc1MTkxNzI0Njk0NzkxNDU2fDQ4OTAwNTQ3fGQ1N2E4YTg1MzczZDZlNzUyNjZlNTAzYjNhNjRiMGUwNWI0Yzc2MDAyYjQ5MGJhNGRiODU5M2Y1NWYyMmQ2YTUifSwic2lnbmF0dXJlIjoiIn0=,0,carousel_container,False,0,approved,,"{'music_canonical_id': '0', 'audio_type': None, 'music_info': None, 'original_sound_info': None, 'pinned_media_ids': None}",False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
